"id","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.temp","test.time","chamber","coll.loc","num.ovp","mass.3","mass.in.test","mass.out.test","mass.4","mass.5","inst.6","mass.6","inst.7","mass.7","date.wand","mass.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","mass.48em","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","inst.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.p5.5","mass.p5.5","inst.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5"
130,"control","p",25,10,"35",NA,"marvin","rm",1,22.46,26.71,88.66,78.09,181.55,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,231,207,216,216,216,217,219,223,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.6833333333333,14.5666666666667,18.0833333333333,17.9166666666667,23.8333333333333,61.95,3.51666666666667,2.4,4.25,NA,NA,NA,7,10,14,NA,NA,NA,NA,NA,NA,NA,NA
132,"shock","p",25,10,"43",NA,"c3po","rm",1,21.67,21.72,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,217,207,216,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.2666666666667,14.55,18.0833333333333,NA,NA,NA,3.53333333333333,1.81666666666667,0.0499999999999972,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,"control","p",25,10,"35",NA,"marvin","rm",1,34.41,38.89,81.26,116.57,183.28,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,231,207,216,216,216,217,221,228,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.6666666666667,14.6833333333333,18.0833333333333,17.9166666666667,23.8333333333333,42.37,3.4,2.41666666666667,4.48,NA,NA,NA,8,13,20,NA,NA,NA,NA,NA,NA,NA,NA
138,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,32.62,27.99,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,217,207,216,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.2833333333333,14.7,18.0833333333333,NA,NA,NA,3.38333333333333,1.8,-4.63,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"control","p",25,10,"35",NA,"marvin","rm",1,41.53,40.49,59.84,112.18,441.22,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,815.24,29,28,1,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,216,216,216,217,221,226,0,NA,0,0,0,0,0,0,0,0,232,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.6833333333333,14.75,18.0833333333333,17.9166666666667,23.8333333333333,19.35,3.33333333333333,2.4,-1.04,NA,16,23,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA
144,"shock","p",25,10,"43",NA,"c3po","rm",1,52,50.73,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,217,207,216,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.3166666666667,14.7666666666667,18.0833333333333,NA,NA,NA,3.31666666666666,1.76666666666667,-1.27,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"control","p",25,10,"35",NA,"marvin","rm",1,37.28,40.25,110.77,125.64,440.42,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,208,231,207,216,216,216,217,220,225,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.7166666666667,14.95,18.0833333333333,17.9166666666667,23.8333333333333,70.52,3.13333333333333,2.36666666666667,2.97,NA,NA,NA,8,12,17,NA,NA,NA,NA,NA,NA,NA,NA
150,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,33.76,36.62,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,217,207,216,216,216,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.3333333333333,14.9666666666667,18.0833333333333,NA,NA,NA,3.11666666666667,1.75,2.86,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,"shock","p",25,10,"35",NA,"marvin","rm",2,23.98,27.24,84.51,73.18,208.28,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,652.48,10,5,5,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,210,236,207,217,217,217,218,220,225,0,NA,0,0,0,0,0,0,0,0,234,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.85,10.6333333333333,13.6666666666667,13.6166666666667,23.95,57.27,3.03333333333333,1.81666666666667,3.26,NA,17,24,7,10,15,NA,NA,NA,NA,NA,NA,NA,NA
162,"shock","p",25,10,"40",NA,"wallace","rm",1,20.55,19.84,18.09,54.78,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,227,207,217,217,217,218,224,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.7,10.65,13.6666666666667,13.6166666666667,23.95,-1.75,3.01666666666667,1.96666666666667,-0.710000000000001,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,32.31,34.27,34.75,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,220,207,217,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5333333333333,10.7,13.6666666666667,13.6166666666667,23.95,0.479999999999997,2.96666666666667,2.13333333333333,1.96,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,27.15,25.55,25.08,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,210,224,207,217,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.5666666666667,10.7166666666667,13.6666666666667,13.6166666666667,23.95,-0.470000000000002,2.95,2.1,-1.6,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"control","p",25,10,"35",NA,"marvin","rm",1,36.28,37.28,100.89,115.66,490.27,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,1752.01,20,16,4,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,217,217,217,218,221,225,0,NA,0,0,0,0,0,0,0,0,232,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.9,10.9166666666667,13.6666666666667,13.6166666666667,23.95,63.61,2.75,1.76666666666667,1,NA,15,24,9,13,17,NA,NA,NA,NA,NA,NA,NA,NA
177,"control","p",25,10,"35",NA,"marvin","rm",1,28.97,29.2,59.78,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,220,207,217,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.9166666666667,11.0166666666667,13.6666666666667,13.6166666666667,23.95,30.58,2.65,1.75,0.23,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"shock","p",25,10,"40",NA,"wallace","rm",1,22.13,21.62,45.78,51.17,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,226,207,217,217,217,218,223,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.7833333333333,11.05,13.6666666666667,13.6166666666667,23.95,24.16,2.61666666666667,1.88333333333333,-0.509999999999998,NA,NA,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,29.37,30.7,47.18,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,224,207,217,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.6333333333333,11.05,13.6666666666667,13.6166666666667,23.95,16.48,2.61666666666667,2.03333333333333,1.33,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"control","p",25,10,"35",NA,"marvin","rm",1,33.82,31.07,52.08,70.25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"did not shed over thoracic legs after molt to 4th--removed",NA,208,224,207,217,217,217,218,222,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.9333333333333,11.25,13.6666666666667,13.6166666666667,23.95,21.01,2.41666666666667,1.73333333333333,-2.75,NA,NA,NA,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"shock","p",25,10,"40",NA,"wallace","rm",1,31.44,30.35,45.39,80.72,107.13,1,281.31,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,239,207,217,217,217,218,222,227,233,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.8166666666667,11.2666666666667,13.6666666666667,13.6166666666667,23.95,15.04,2.4,1.85,-1.09,NA,NA,NA,9,14,19,25,NA,NA,NA,NA,NA,NA,NA
189,"control","p",25,10,"35",NA,"marvin","rm",1,25.35,27.87,64.24,120.12,357.63,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,506.65,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"had one cocoon but the caterpillar ate it.",NA,209,0,207,217,217,217,218,222,227,0,NA,0,0,0,0,0,0,0,0,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.85,14.1333333333333,16.25,16.1666666666667,23.9166666666667,36.37,2.11666666666667,1.4,2.52,NA,17,25,8,13,18,NA,NA,NA,NA,NA,NA,NA,NA
203,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,24.35,23.73,21.38,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,211,220,207,217,217,217,218,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.8,14.3333333333333,16.25,16.1666666666667,23.9166666666667,-2.35,1.91666666666667,1.45,-0.620000000000001,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"control","p",25,10,"35",NA,"marvin","rm",1,22.72,24.17,51.89,53.32,229.7,1,469.31,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,572.6,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,217,217,217,218,220,224,230,NA,0,0,0,0,0,0,0,0,234,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.9166666666667,14.3833333333333,16.25,16.1666666666667,23.9166666666667,27.72,1.86666666666667,1.33333333333333,1.45,NA,17,26,9,12,16,22,NA,NA,NA,NA,NA,NA,NA
208,"shock","p",25,10,"40",NA,"wallace","rm",1,13.3,13.06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,218,207,217,217,217,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.0166666666667,14.4166666666667,16.25,NA,NA,NA,1.83333333333333,1.23333333333333,-0.24,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"control","p",25,10,"35",NA,"marvin","rm",1,33.08,33.49,58.77,90.99,192.7,1,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,211,234,207,217,217,217,218,222,233,233,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.9333333333333,14.4666666666667,16.25,16.1666666666667,23.9166666666667,25.28,1.78333333333333,1.31666666666667,0.410000000000004,NA,NA,NA,6,11,22,22,NA,NA,NA,NA,NA,NA,NA
215,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",2,33.72,38.39,43.44,69.94,294.29,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,211,243,207,217,217,217,218,226,232,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.8333333333333,14.4833333333333,16.25,16.1666666666667,23.9166666666667,5.05,1.76666666666667,1.41666666666667,4.67,NA,NA,NA,6,15,21,NA,NA,NA,NA,NA,NA,NA,NA
217,"shock","p",25,10,"43",NA,"r2d2","rm",1,29.01,32.77,35.71,81.97,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,211,244,207,218,218,218,219,225,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.4166666666667,10.5666666666667,13.5666666666667,13.5,23.9333333333333,2.94,3,2.15,3.76,NA,NA,NA,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"shock","p",25,10,"43",NA,"r2d2","rm",2,14.27,16.5,15.22,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,211,220,207,218,218,218,219,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.4,10.5833333333333,13.5666666666667,13.5,23.9333333333333,-1.28,2.98333333333333,2.16666666666667,2.23,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"shock","p",25,10,"43",NA,"r2d2","rm",1,34.63,40.4,41.77,106.7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,210,229,207,218,218,218,219,226,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.35,10.8,13.5666666666667,13.5,23.9333333333333,1.37,2.76666666666667,2.21666666666667,5.77,NA,NA,NA,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"shock","p",25,10,"43",NA,"r2d2","rm",2,20.69,22.73,24.66,42.17,119.02,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"removed cuticle from 4-5th prolegs after molt to 3rd",NA,208,245,207,218,218,218,219,227,232,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.3333333333333,11.0166666666667,13.5666666666667,13.5,23.9333333333333,1.93,2.55,2.23333333333333,2.04,NA,NA,NA,10,19,24,NA,NA,NA,NA,NA,NA,NA,NA
227,"shock","p",25,10,"43",NA,"r2d2","rm",1,16.06,17.49,16.03,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,224,207,218,218,218,219,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.3166666666667,11.1166666666667,13.5666666666667,13.5,23.9333333333333,-1.46,2.45,2.25,1.43,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"shock","p",25,10,"43",NA,"r2d2","rm",1,15.16,14.37,17.67,89.92,255.58,1,625.03,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,251,207,218,218,218,219,224,229,238,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.2666666666667,12.8166666666667,16.25,16.1166666666667,23.8666666666667,3.3,3.43333333333333,2.98333333333333,-0.790000000000001,NA,NA,NA,9,15,20,29,NA,NA,NA,NA,NA,NA,NA
230,"shock","p",25,10,"43",NA,"r2d2","rm",1,17.26,18.33,23.57,73.3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,232,207,218,218,218,219,224,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.25,13.1333333333333,16.25,16.1166666666667,23.8666666666667,5.24,3.11666666666667,3,1.07,NA,NA,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"shock","p",25,10,"43",NA,"r2d2","rm",1,16.15,17.75,20.36,39.46,120.44,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,243,207,218,218,218,219,225,230,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13.2166666666667,13.1666666666667,16.25,16.1166666666667,23.8666666666667,2.61,3.08333333333333,3.03333333333333,1.6,NA,NA,NA,10,17,22,NA,NA,NA,NA,NA,NA,NA,NA
232,"shock","p",25,10,"43",NA,"r2d2","rm",1,34.96,37.56,51.71,108.66,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,211,240,207,219,219,219,220,225,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.75,10.4166666666667,12.75,12.75,24,14.15,2.33333333333333,2,2.6,NA,NA,NA,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"shock","p",25,10,"43",NA,"r2d2","rm",1,14.9,14.53,22.92,40.46,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"removed cuticle from 4-5th prolegs after molt to 3rd",NA,210,228,207,219,219,219,220,225,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.7,10.5833333333333,12.75,12.75,24,8.39,2.16666666666667,2.05,-0.370000000000001,NA,NA,NA,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"control","p",25,10,"35",NA,"wigglesworth","rm",1,28.17,26.48,39.32,74.87,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,245,226,233,233,233,234,238,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.2333333333333,9.71666666666667,11.9166666666667,11.8333333333333,23.9166666666667,12.84,2.2,1.68333333333333,-1.69,NA,NA,NA,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"shock","p",25,10,"42",NA,"marvin","rm",1,43.33,40.71,41.83,89.81,273.16,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,252,226,233,233,233,234,240,244,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.1,9.73333333333333,11.9166666666667,11.8333333333333,23.9166666666667,1.12,2.18333333333333,1.81666666666667,-2.62,NA,NA,NA,6,13,17,NA,NA,NA,NA,NA,NA,NA,NA
247,"shock","p",25,10,"43",NA,"r2d2","rm",1,62.46,58.8,50.38,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,236,226,233,233,233,234,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.0666666666667,9.73333333333333,11.9166666666667,11.8333333333333,23.9166666666667,-8.41999999999999,2.18333333333333,1.85,-3.66,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"control","p",25,10,"35",NA,"wigglesworth","rm",1,35.73,37.2,60.06,167.21,441.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,576.47,3,3,0,NA,3,NA,NA,NA,NA,NA,1,"wasp in florence, not caterpillar",NA,227,0,226,233,233,233,234,237,244,0,NA,0,0,0,0,0,0,0,0,250,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.25,9.8,11.9166666666667,11.8333333333333,23.9166666666667,22.86,2.11666666666667,1.66666666666667,1.47000000000001,NA,17,23,6,10,17,NA,NA,NA,NA,NA,NA,NA,NA
255,"shock","p",25,10,"43",NA,"r2d2","rm",2,33.56,32.61,36.77,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,236,226,233,233,233,234,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.0833333333333,9.83333333333333,11.9166666666667,11.8333333333333,23.9166666666667,4.16,2.08333333333333,1.83333333333333,-0.950000000000003,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"control","p",25,10,"35",NA,"wigglesworth","rm",1,41.14,45.28,53.98,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,227,236,226,233,233,233,234,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.5,14.3,16.25,16.1666666666667,23.9166666666667,8.7,1.95,1.75,4.14,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"shock","p",25,10,"43",NA,"r2d2","rm",2,27.05,28.44,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during heat trial",NA,227,234,226,233,233,233,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14.6666666666667,14.3333333333333,16.25,NA,NA,NA,1.91666666666667,1.58333333333333,1.39,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
