"id","test.temp","instar","mass","age","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.time","chamber","coll.loc","num.ovp","mass.in.test","mass.out.test","inst.6","inst.7","date.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","date.p5.2","mass.p5.2","date.p5.3","mass.p5.3","date.p5.4","mass.p5.4","date.p5.5","mass.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5","date.end","ttend","stage"
311,"35","6",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","7",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","em",381.87,25,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","end",381.87,25,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","p5.1",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","p5.2",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","p5.3",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","p5.4",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","p5.5",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
311,"35","wand",NA,NA,"control","p",25,10,NA,"wigglesworth","rm",1,34.65,99.44,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,2,0,NA,NA,0,NA,NA,NA,NA,NA,"wasp cocoons culled on 10/9/18",NA,229,0,226,235,235,235,236,240,246,0,NA,NA,0,0,0,0,0,NA,0,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.3833333333333,16.0333333333333,18.25,17.3833333333333,23.1333333333333,64.79,2.21666666666667,1.86666666666667,3.52,NA,19,25,6,11,17,NA,NA,NA,NA,NA,NA,NA,NA,254,25,NA
312,"35","3",35.47,6,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","4",173.16,8,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","5",1479.86,13,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","6",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","7",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","em",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","end",7431.22,17,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","p5.1",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","p5.2",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","p5.3",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","p5.4",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","p5.5",NA,NA,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
312,"35","wand",7431.22,17,"control","np",25,10,NA,"wigglesworth","rm",NA,40.07,172.35,NA,NA,"9/3/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0,226,NA,235,235,236,237,242,0,NA,246,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.05,18.25,17.3833333333333,23.1333333333333,132.28,2.2,NA,4.6,17,NA,NA,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,246,17,NA
313,"42","3",27.11,6,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","4",162.51,12,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","5",471.48,15,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","6",2169.67,20,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","7",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","em",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","end",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","p5.1",2169.67,20,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,"6"
313,"42","p5.2",7324.27,32,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,"6"
313,"42","p5.3",8078.55,39,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,"6"
313,"42","p5.4",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","p5.5",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
313,"42","wand",NA,NA,"shock","p",25,10,NA,"marvin","rm",1,29.88,49.69,1,NA,NA,1,0,0,7324.27,8078.55,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,235,235,235,236,241,244,249,NA,NA,0,0,261,268,0,NA,0,NA,NA,249,2169.67,261,7324.27,268,8078.55,NA,NA,NA,NA,0,16.4166666666667,16.0666666666667,18.25,17.3833333333333,23.1333333333333,19.81,2.18333333333333,1.83333333333333,2.77,NA,NA,NA,6,12,15,20,NA,NA,20,32,39,NA,NA,NA,NA,NA
314,"42","3",14.53,6,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","4",74.21,11,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","5",247.54,15,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","6",926.87,20,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","7",NA,NA,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","em",NA,NA,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","end",4394.71,32,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
314,"42","p5.1",NA,NA,"shock","np",25,10,NA,"marvin","rm",NA,15.2,39.15,1,NA,"9/18/18",0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,NA,235,235,236,240,244,249,NA,261,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.0833333333333,18.25,17.3833333333333,23.1333333333333,23.95,2.16666666666667,NA,0.67,32,NA,NA,6,11,15,20,NA,NA,NA,NA,NA,NA,NA,261,32,NA
